======================================================================
  CIFAR-10 Training: ResNet-20
======================================================================
  Epochs: 200 | Batch: 128 | LR: 0.1
  Weight Decay: 0.0005 | Optimizer: sgd
  Scheduler: CosineAnnealingLR (T_max=200)
  Early Stop: patience=25 | min_delta=0.01
----------------------------------------------------------------------
  Data: 45000 train | 5000 val
----------------------------------------------------------------------
  Model: ResNet-20 | 0.27M params | AMP: True
----------------------------------------------------------------------
Epoch: 131/200 | LR: 0.027300 | Train Loss: 0.4795 | Train Acc: 83.38% | Val Loss: 0.4359 | Val Acc: 86.04% | Best: 87.88% | Patience: 1/25 | Time: 10.0s
Epoch: 132/200 | LR: 0.026604 | Train Loss: 0.4808 | Train Acc: 83.32% | Val Loss: 0.3803 | Val Acc: 88.00% | Best: 88.00% * | Patience: 0/25 | Time: 10.0s
Epoch: 133/200 | LR: 0.025912 | Train Loss: 0.4767 | Train Acc: 83.61% | Val Loss: 0.3585 | Val Acc: 88.14% | Best: 88.14% * | Patience: 0/25 | Time: 9.9s
Epoch: 134/200 | LR: 0.025227 | Train Loss: 0.4666 | Train Acc: 83.88% | Val Loss: 0.4402 | Val Acc: 85.14% | Best: 88.14% | Patience: 1/25 | Time: 9.9s
Epoch: 135/200 | LR: 0.024548 | Train Loss: 0.4803 | Train Acc: 83.31% | Val Loss: 0.3985 | Val Acc: 87.24% | Best: 88.14% | Patience: 2/25 | Time: 10.0s
Epoch: 136/200 | LR: 0.023875 | Train Loss: 0.4641 | Train Acc: 83.77% | Val Loss: 0.3298 | Val Acc: 88.76% | Best: 88.76% * | Patience: 0/25 | Time: 9.9s
Epoch: 137/200 | LR: 0.023209 | Train Loss: 0.4559 | Train Acc: 84.36% | Val Loss: 0.3532 | Val Acc: 88.32% | Best: 88.76% | Patience: 0/25 | Time: 9.9s
Epoch: 138/200 | LR: 0.022549 | Train Loss: 0.4573 | Train Acc: 84.33% | Val Loss: 0.3685 | Val Acc: 87.96% | Best: 88.76% | Patience: 1/25 | Time: 9.9s
Epoch: 139/200 | LR: 0.021896 | Train Loss: 0.4532 | Train Acc: 84.25% | Val Loss: 0.3733 | Val Acc: 87.64% | Best: 88.76% | Patience: 2/25 | Time: 9.9s
Epoch: 140/200 | LR: 0.021250 | Train Loss: 0.4494 | Train Acc: 84.39% | Val Loss: 0.3601 | Val Acc: 88.10% | Best: 88.76% | Patience: 3/25 | Time: 9.9s
Epoch: 141/200 | LR: 0.020611 | Train Loss: 0.4461 | Train Acc: 84.49% | Val Loss: 0.3359 | Val Acc: 88.88% | Best: 88.88% * | Patience: 0/25 | Time: 9.9s
Epoch: 142/200 | LR: 0.019979 | Train Loss: 0.4443 | Train Acc: 84.55% | Val Loss: 0.3229 | Val Acc: 89.54% | Best: 89.54% * | Patience: 0/25 | Time: 10.0s
Epoch: 143/200 | LR: 0.019355 | Train Loss: 0.4344 | Train Acc: 84.85% | Val Loss: 0.3459 | Val Acc: 88.86% | Best: 89.54% | Patience: 0/25 | Time: 10.0s
Epoch: 144/200 | LR: 0.018738 | Train Loss: 0.4321 | Train Acc: 85.04% | Val Loss: 0.3413 | Val Acc: 89.16% | Best: 89.54% | Patience: 0/25 | Time: 10.0s
Epoch: 145/200 | LR: 0.018129 | Train Loss: 0.4256 | Train Acc: 85.42% | Val Loss: 0.3505 | Val Acc: 89.30% | Best: 89.54% | Patience: 1/25 | Time: 10.0s
Epoch: 146/200 | LR: 0.017528 | Train Loss: 0.4305 | Train Acc: 85.25% | Val Loss: 0.3317 | Val Acc: 89.90% | Best: 89.90% * | Patience: 0/25 | Time: 9.9s
Epoch: 147/200 | LR: 0.016934 | Train Loss: 0.4238 | Train Acc: 85.61% | Val Loss: 0.3130 | Val Acc: 89.94% | Best: 89.94% * | Patience: 0/25 | Time: 10.0s
Epoch: 148/200 | LR: 0.016349 | Train Loss: 0.4239 | Train Acc: 85.29% | Val Loss: 0.3424 | Val Acc: 89.04% | Best: 89.94% | Patience: 1/25 | Time: 10.0s
Epoch: 149/200 | LR: 0.015773 | Train Loss: 0.4146 | Train Acc: 85.73% | Val Loss: 0.3500 | Val Acc: 89.08% | Best: 89.94% | Patience: 2/25 | Time: 9.9s
Epoch: 150/200 | LR: 0.015204 | Train Loss: 0.4153 | Train Acc: 85.63% | Val Loss: 0.3508 | Val Acc: 88.46% | Best: 89.94% | Patience: 3/25 | Time: 9.9s
Epoch: 151/200 | LR: 0.014645 | Train Loss: 0.4037 | Train Acc: 85.99% | Val Loss: 0.3002 | Val Acc: 90.10% | Best: 90.10% * | Patience: 0/25 | Time: 10.0s
Epoch: 152/200 | LR: 0.014094 | Train Loss: 0.3977 | Train Acc: 86.13% | Val Loss: 0.2884 | Val Acc: 90.36% | Best: 90.36% * | Patience: 0/25 | Time: 10.0s
Epoch: 153/200 | LR: 0.013552 | Train Loss: 0.3988 | Train Acc: 86.19% | Val Loss: 0.3051 | Val Acc: 90.62% | Best: 90.62% * | Patience: 0/25 | Time: 10.0s
Epoch: 154/200 | LR: 0.013018 | Train Loss: 0.3953 | Train Acc: 86.24% | Val Loss: 0.2980 | Val Acc: 90.50% | Best: 90.62% | Patience: 0/25 | Time: 10.0s
Epoch: 155/200 | LR: 0.012494 | Train Loss: 0.3910 | Train Acc: 86.45% | Val Loss: 0.3047 | Val Acc: 89.86% | Best: 90.62% | Patience: 1/25 | Time: 9.9s
Epoch: 156/200 | LR: 0.011980 | Train Loss: 0.3873 | Train Acc: 86.64% | Val Loss: 0.2965 | Val Acc: 90.66% | Best: 90.66% * | Patience: 0/25 | Time: 9.9s
Epoch: 157/200 | LR: 0.011474 | Train Loss: 0.3805 | Train Acc: 86.92% | Val Loss: 0.3046 | Val Acc: 90.54% | Best: 90.66% | Patience: 1/25 | Time: 9.9s
Epoch: 158/200 | LR: 0.010978 | Train Loss: 0.3774 | Train Acc: 86.82% | Val Loss: 0.2913 | Val Acc: 90.74% | Best: 90.74% * | Patience: 0/25 | Time: 9.9s
Epoch: 159/200 | LR: 0.010492 | Train Loss: 0.3773 | Train Acc: 86.91% | Val Loss: 0.3007 | Val Acc: 90.30% | Best: 90.74% | Patience: 1/25 | Time: 9.9s
Epoch: 160/200 | LR: 0.010016 | Train Loss: 0.3717 | Train Acc: 86.97% | Val Loss: 0.2810 | Val Acc: 90.50% | Best: 90.74% | Patience: 0/25 | Time: 9.9s
Epoch: 161/200 | LR: 0.009549 | Train Loss: 0.3681 | Train Acc: 87.30% | Val Loss: 0.2807 | Val Acc: 91.06% | Best: 91.06% * | Patience: 0/25 | Time: 9.8s
Epoch: 162/200 | LR: 0.009093 | Train Loss: 0.3620 | Train Acc: 87.51% | Val Loss: 0.2680 | Val Acc: 91.58% | Best: 91.58% * | Patience: 0/25 | Time: 9.9s
Epoch: 163/200 | LR: 0.008646 | Train Loss: 0.3543 | Train Acc: 87.82% | Val Loss: 0.2747 | Val Acc: 90.98% | Best: 91.58% | Patience: 0/25 | Time: 9.9s
Epoch: 164/200 | LR: 0.008210 | Train Loss: 0.3528 | Train Acc: 87.84% | Val Loss: 0.2786 | Val Acc: 91.04% | Best: 91.58% | Patience: 1/25 | Time: 9.9s
Epoch: 165/200 | LR: 0.007784 | Train Loss: 0.3480 | Train Acc: 87.94% | Val Loss: 0.2553 | Val Acc: 91.84% | Best: 91.84% * | Patience: 0/25 | Time: 9.8s
Epoch: 166/200 | LR: 0.007368 | Train Loss: 0.3418 | Train Acc: 88.13% | Val Loss: 0.2586 | Val Acc: 91.80% | Best: 91.84% | Patience: 0/25 | Time: 9.9s
Epoch: 167/200 | LR: 0.006963 | Train Loss: 0.3386 | Train Acc: 88.38% | Val Loss: 0.2554 | Val Acc: 91.84% | Best: 91.84% | Patience: 0/25 | Time: 9.9s
Epoch: 168/200 | LR: 0.006568 | Train Loss: 0.3321 | Train Acc: 88.40% | Val Loss: 0.3001 | Val Acc: 90.10% | Best: 91.84% | Patience: 1/25 | Time: 9.9s
Epoch: 169/200 | LR: 0.006185 | Train Loss: 0.3308 | Train Acc: 88.65% | Val Loss: 0.2567 | Val Acc: 91.96% | Best: 91.96% * | Patience: 0/25 | Time: 9.9s
Epoch: 170/200 | LR: 0.005812 | Train Loss: 0.3274 | Train Acc: 88.54% | Val Loss: 0.2570 | Val Acc: 91.72% | Best: 91.96% | Patience: 1/25 | Time: 9.9s
Epoch: 171/200 | LR: 0.005450 | Train Loss: 0.3216 | Train Acc: 88.79% | Val Loss: 0.2352 | Val Acc: 92.32% | Best: 92.32% * | Patience: 0/25 | Time: 9.9s
Epoch: 172/200 | LR: 0.005099 | Train Loss: 0.3153 | Train Acc: 89.03% | Val Loss: 0.2557 | Val Acc: 91.60% | Best: 92.32% | Patience: 1/25 | Time: 9.9s
Epoch: 173/200 | LR: 0.004759 | Train Loss: 0.3103 | Train Acc: 89.34% | Val Loss: 0.2409 | Val Acc: 92.40% | Best: 92.40% * | Patience: 0/25 | Time: 9.8s
Epoch: 174/200 | LR: 0.004430 | Train Loss: 0.3008 | Train Acc: 89.49% | Val Loss: 0.2428 | Val Acc: 92.04% | Best: 92.40% | Patience: 0/25 | Time: 9.8s
Epoch: 175/200 | LR: 0.004112 | Train Loss: 0.3041 | Train Acc: 89.50% | Val Loss: 0.2355 | Val Acc: 92.68% | Best: 92.68% * | Patience: 0/25 | Time: 9.9s
Epoch: 176/200 | LR: 0.003806 | Train Loss: 0.2966 | Train Acc: 89.84% | Val Loss: 0.2320 | Val Acc: 92.74% | Best: 92.74% * | Patience: 0/25 | Time: 9.9s
Epoch: 177/200 | LR: 0.003511 | Train Loss: 0.2958 | Train Acc: 89.93% | Val Loss: 0.2207 | Val Acc: 93.26% | Best: 93.26% * | Patience: 0/25 | Time: 9.8s
Epoch: 178/200 | LR: 0.003228 | Train Loss: 0.2877 | Train Acc: 89.96% | Val Loss: 0.2219 | Val Acc: 93.10% | Best: 93.26% | Patience: 0/25 | Time: 9.9s
Epoch: 179/200 | LR: 0.002956 | Train Loss: 0.2852 | Train Acc: 90.22% | Val Loss: 0.2316 | Val Acc: 92.64% | Best: 93.26% | Patience: 1/25 | Time: 9.9s
Epoch: 180/200 | LR: 0.002696 | Train Loss: 0.2760 | Train Acc: 90.49% | Val Loss: 0.2223 | Val Acc: 93.08% | Best: 93.26% | Patience: 2/25 | Time: 9.9s
Epoch: 181/200 | LR: 0.002447 | Train Loss: 0.2777 | Train Acc: 90.34% | Val Loss: 0.2102 | Val Acc: 92.98% | Best: 93.26% | Patience: 0/25 | Time: 9.9s
Epoch: 182/200 | LR: 0.002210 | Train Loss: 0.2695 | Train Acc: 90.80% | Val Loss: 0.2110 | Val Acc: 93.16% | Best: 93.26% | Patience: 1/25 | Time: 9.9s
Epoch: 183/200 | LR: 0.001985 | Train Loss: 0.2654 | Train Acc: 90.86% | Val Loss: 0.2071 | Val Acc: 93.04% | Best: 93.26% | Patience: 0/25 | Time: 9.9s
Epoch: 184/200 | LR: 0.001772 | Train Loss: 0.2695 | Train Acc: 90.69% | Val Loss: 0.2132 | Val Acc: 93.52% | Best: 93.52% * | Patience: 0/25 | Time: 9.9s
Epoch: 185/200 | LR: 0.001571 | Train Loss: 0.2626 | Train Acc: 91.00% | Val Loss: 0.2067 | Val Acc: 93.42% | Best: 93.52% | Patience: 0/25 | Time: 9.9s
Epoch: 186/200 | LR: 0.001382 | Train Loss: 0.2613 | Train Acc: 90.99% | Val Loss: 0.2032 | Val Acc: 93.76% | Best: 93.76% * | Patience: 0/25 | Time: 9.9s
Epoch: 187/200 | LR: 0.001204 | Train Loss: 0.2578 | Train Acc: 91.15% | Val Loss: 0.2012 | Val Acc: 93.66% | Best: 93.76% | Patience: 0/25 | Time: 9.9s
Epoch: 188/200 | LR: 0.001039 | Train Loss: 0.2548 | Train Acc: 91.23% | Val Loss: 0.2050 | Val Acc: 93.54% | Best: 93.76% | Patience: 1/25 | Time: 9.9s
Epoch: 189/200 | LR: 0.000886 | Train Loss: 0.2514 | Train Acc: 91.29% | Val Loss: 0.2028 | Val Acc: 93.40% | Best: 93.76% | Patience: 2/25 | Time: 9.9s
Epoch: 190/200 | LR: 0.000745 | Train Loss: 0.2473 | Train Acc: 91.53% | Val Loss: 0.2043 | Val Acc: 93.68% | Best: 93.76% | Patience: 3/25 | Time: 9.9s
Epoch: 191/200 | LR: 0.000616 | Train Loss: 0.2451 | Train Acc: 91.56% | Val Loss: 0.1997 | Val Acc: 93.78% | Best: 93.78% * | Patience: 0/25 | Time: 9.9s
Epoch: 192/200 | LR: 0.000499 | Train Loss: 0.2465 | Train Acc: 91.57% | Val Loss: 0.2003 | Val Acc: 93.94% | Best: 93.94% * | Patience: 0/25 | Time: 9.9s
Epoch: 193/200 | LR: 0.000394 | Train Loss: 0.2431 | Train Acc: 91.62% | Val Loss: 0.1990 | Val Acc: 93.80% | Best: 93.94% | Patience: 0/25 | Time: 9.9s
Epoch: 194/200 | LR: 0.000302 | Train Loss: 0.2469 | Train Acc: 91.53% | Val Loss: 0.1974 | Val Acc: 93.68% | Best: 93.94% | Patience: 0/25 | Time: 9.9s
Epoch: 195/200 | LR: 0.000222 | Train Loss: 0.2368 | Train Acc: 92.04% | Val Loss: 0.1996 | Val Acc: 93.78% | Best: 93.94% | Patience: 1/25 | Time: 9.9s
Epoch: 196/200 | LR: 0.000154 | Train Loss: 0.2365 | Train Acc: 91.92% | Val Loss: 0.1992 | Val Acc: 93.80% | Best: 93.94% | Patience: 2/25 | Time: 9.9s
Epoch: 197/200 | LR: 0.000099 | Train Loss: 0.2380 | Train Acc: 91.95% | Val Loss: 0.1981 | Val Acc: 93.84% | Best: 93.94% | Patience: 3/25 | Time: 9.9s
Epoch: 198/200 | LR: 0.000056 | Train Loss: 0.2391 | Train Acc: 91.73% | Val Loss: 0.1980 | Val Acc: 93.86% | Best: 93.94% | Patience: 4/25 | Time: 10.0s
Epoch: 199/200 | LR: 0.000025 | Train Loss: 0.2380 | Train Acc: 91.92% | Val Loss: 0.1985 | Val Acc: 93.90% | Best: 93.94% | Patience: 5/25 | Time: 10.0s
Epoch: 200/200 | LR: 0.000006 | Train Loss: 0.2357 | Train Acc: 91.95% | Val Loss: 0.1983 | Val Acc: 93.82% | Best: 93.94% | Patience: 6/25 | Time: 10.0s
----------------------------------------------------------------------
  Training complete!
  Best Val Acc: 93.94% | Test: run evaluate.py
  Total Time: 32.8 min
======================================================================

Plots saved to: results\plots
